"","Border","Date","Measure","Value","Average"
"6123","US-Canada Border","03/01/1998 12:00:00 AM","Rail Containers Empty",22504,13424
"6135","US-Mexico Border","03/01/1998 12:00:00 AM","Buses",22234,14844
"6124","US-Canada Border","03/01/1998 12:00:00 AM","Train Passengers",16523,18991
"6142","US-Mexico Border","03/01/1998 12:00:00 AM","Rail Containers Empty",15381,13495
"6127","US-Mexico Border","03/01/1998 12:00:00 AM","Rail Containers Full",13631,12366
"6136","US-Canada Border","03/01/1998 12:00:00 AM","Buses",10969,13739
"6126","US-Canada Border","03/01/1998 12:00:00 AM","Trains",2958,2780
"6131","US-Mexico Border","03/01/1998 12:00:00 AM","Train Passengers",1038,936
"6137","US-Mexico Border","03/01/1998 12:00:00 AM","Trains",453,617
"6145","US-Mexico Border","02/01/1998 12:00:00 AM","Personal Vehicle Passengers",16969272,16197197
"6148","US-Mexico Border","02/01/1998 12:00:00 AM","Personal Vehicles",6316575,5982531
"6160","US-Canada Border","02/01/1998 12:00:00 AM","Personal Vehicle Passengers",5876741,7981765
"6165","US-Mexico Border","02/01/1998 12:00:00 AM","Pedestrians",3627623,3278637
"6155","US-Canada Border","02/01/1998 12:00:00 AM","Personal Vehicles",2507357,3239442
"6152","US-Canada Border","02/01/1998 12:00:00 AM","Trucks",490822,469826
"6154","US-Canada Border","02/01/1998 12:00:00 AM","Truck Containers Full",318789,147615
"6166","US-Mexico Border","02/01/1998 12:00:00 AM","Trucks",309688,290485
"6158","US-Mexico Border","02/01/1998 12:00:00 AM","Bus Passengers",252030,200455
"6151","US-Canada Border","02/01/1998 12:00:00 AM","Bus Passengers",217992,327806
"6167","US-Mexico Border","02/01/1998 12:00:00 AM","Truck Containers Full",152599,143704
"6159","US-Mexico Border","02/01/1998 12:00:00 AM","Truck Containers Empty",131150,123038
"6164","US-Canada Border","02/01/1998 12:00:00 AM","Rail Containers Full",69286,34211
"6156","US-Canada Border","02/01/1998 12:00:00 AM","Truck Containers Empty",47429,25663
"6163","US-Canada Border","02/01/1998 12:00:00 AM","Pedestrians",25561,47426
"6161","US-Canada Border","02/01/1998 12:00:00 AM","Rail Containers Empty",24278,12990
"6162","US-Mexico Border","02/01/1998 12:00:00 AM","Buses",19192,14670
"6146","US-Canada Border","02/01/1998 12:00:00 AM","Train Passengers",15453,19133
"6168","US-Mexico Border","02/01/1998 12:00:00 AM","Rail Containers Empty",12485,13535
"6157","US-Mexico Border","02/01/1998 12:00:00 AM","Rail Containers Full",11427,12404
"6153","US-Canada Border","02/01/1998 12:00:00 AM","Buses",10103,13884
"6150","US-Canada Border","02/01/1998 12:00:00 AM","Trains",4778,2700
"6149","US-Mexico Border","02/01/1998 12:00:00 AM","Train Passengers",704,945
"6147","US-Mexico Border","02/01/1998 12:00:00 AM","Trains",389,626
"6172","US-Mexico Border","01/01/1998 12:00:00 AM","Personal Vehicle Passengers",19052457,16078228
"6180","US-Mexico Border","01/01/1998 12:00:00 AM","Personal Vehicles",7080923,5936765
"6173","US-Canada Border","01/01/1998 12:00:00 AM","Personal Vehicle Passengers",5826406,8071572
"6183","US-Mexico Border","01/01/1998 12:00:00 AM","Pedestrians",3945256,3250861
"6177","US-Canada Border","01/01/1998 12:00:00 AM","Personal Vehicles",2504823,3270051
"6182","US-Canada Border","01/01/1998 12:00:00 AM","Trucks",487587,469086
"6185","US-Mexico Border","01/01/1998 12:00:00 AM","Trucks",318380,289323
"6169","US-Canada Border","01/01/1998 12:00:00 AM","Truck Containers Full",303552,141117
"6191","US-Mexico Border","01/01/1998 12:00:00 AM","Bus Passengers",295000,196515
"6174","US-Canada Border","01/01/1998 12:00:00 AM","Bus Passengers",200814,333097
"6192","US-Mexico Border","01/01/1998 12:00:00 AM","Truck Containers Empty",148974,121957
"6190","US-Mexico Border","01/01/1998 12:00:00 AM","Truck Containers Full",146796,143576
"6175","US-Canada Border","01/01/1998 12:00:00 AM","Rail Containers Full",61202,33086
"6179","US-Canada Border","01/01/1998 12:00:00 AM","Truck Containers Empty",49002,24691
"6178","US-Canada Border","01/01/1998 12:00:00 AM","Pedestrians",27799,48244
"6184","US-Mexico Border","01/01/1998 12:00:00 AM","Buses",21494,14386
"6186","US-Mexico Border","01/01/1998 12:00:00 AM","Rail Containers Empty",20377,13250
"6189","US-Canada Border","01/01/1998 12:00:00 AM","Rail Containers Empty",20319,12684
"6181","US-Canada Border","01/01/1998 12:00:00 AM","Train Passengers",15617,19279
"6188","US-Mexico Border","01/01/1998 12:00:00 AM","Rail Containers Full",11795,12429
"6171","US-Canada Border","01/01/1998 12:00:00 AM","Buses",9602,14062
"6170","US-Canada Border","01/01/1998 12:00:00 AM","Trains",3180,2680
"6176","US-Mexico Border","01/01/1998 12:00:00 AM","Train Passengers",841,950
"6187","US-Mexico Border","01/01/1998 12:00:00 AM","Trains",472,633
"6213","US-Mexico Border","12/01/1997 12:00:00 AM","Personal Vehicle Passengers",19719715,15919903
"6193","US-Mexico Border","12/01/1997 12:00:00 AM","Personal Vehicles",7346174,5875486
"6204","US-Canada Border","12/01/1997 12:00:00 AM","Personal Vehicle Passengers",6155147,8154895
"6200","US-Mexico Border","12/01/1997 12:00:00 AM","Pedestrians",4418646,3200088
"6197","US-Canada Border","12/01/1997 12:00:00 AM","Personal Vehicles",2622825,3298191
"6206","US-Canada Border","12/01/1997 12:00:00 AM","Trucks",451639,469845
"6194","US-Canada Border","12/01/1997 12:00:00 AM","Bus Passengers",313680,333941
"6211","US-Mexico Border","12/01/1997 12:00:00 AM","Trucks",306611,288571
"6199","US-Canada Border","12/01/1997 12:00:00 AM","Truck Containers Full",270069,135511
"6198","US-Mexico Border","12/01/1997 12:00:00 AM","Bus Passengers",237839,194718
"6207","US-Mexico Border","12/01/1997 12:00:00 AM","Truck Containers Full",148390,143366
"6215","US-Mexico Border","12/01/1997 12:00:00 AM","Truck Containers Empty",144599,120973
"6203","US-Canada Border","12/01/1997 12:00:00 AM","Rail Containers Full",70773,31447
"6201","US-Canada Border","12/01/1997 12:00:00 AM","Truck Containers Empty",47730,23689
"6202","US-Canada Border","12/01/1997 12:00:00 AM","Pedestrians",31616,48967
"6205","US-Mexico Border","12/01/1997 12:00:00 AM","Buses",22931,14014
"6209","US-Canada Border","12/01/1997 12:00:00 AM","Rail Containers Empty",21529,12300
"6210","US-Canada Border","12/01/1997 12:00:00 AM","Train Passengers",16988,19379
"6212","US-Mexico Border","12/01/1997 12:00:00 AM","Rail Containers Empty",16306,13117
"6216","US-Mexico Border","12/01/1997 12:00:00 AM","Rail Containers Full",10103,12530
"6196","US-Canada Border","12/01/1997 12:00:00 AM","Buses",9808,14247
"6195","US-Canada Border","12/01/1997 12:00:00 AM","Trains",2793,2675
"6208","US-Mexico Border","12/01/1997 12:00:00 AM","Train Passengers",493,969
"6214","US-Mexico Border","12/01/1997 12:00:00 AM","Trains",406,643
"6231","US-Mexico Border","11/01/1997 12:00:00 AM","Personal Vehicle Passengers",18726443,15792333
"6224","US-Mexico Border","11/01/1997 12:00:00 AM","Personal Vehicles",6965699,5825931
"6225","US-Canada Border","11/01/1997 12:00:00 AM","Personal Vehicle Passengers",6752567,8218637
"6222","US-Mexico Border","11/01/1997 12:00:00 AM","Pedestrians",3671192,3178674
"6223","US-Canada Border","11/01/1997 12:00:00 AM","Personal Vehicles",2858858,3318161
"6217","US-Canada Border","11/01/1997 12:00:00 AM","Trucks",490730,468896
"6220","US-Canada Border","11/01/1997 12:00:00 AM","Truck Containers Full",317974,127217
"6239","US-Mexico Border","11/01/1997 12:00:00 AM","Trucks",301296,287993
"6234","US-Canada Border","11/01/1997 12:00:00 AM","Bus Passengers",267643,336955
"6236","US-Mexico Border","11/01/1997 12:00:00 AM","Bus Passengers",232568,192998
"6237","US-Mexico Border","11/01/1997 12:00:00 AM","Truck Containers Full",151067,143016
"6229","US-Mexico Border","11/01/1997 12:00:00 AM","Truck Containers Empty",135856,120296
"6218","US-Canada Border","11/01/1997 12:00:00 AM","Rail Containers Full",78843,29293
"6233","US-Canada Border","11/01/1997 12:00:00 AM","Truck Containers Empty",52153,22395
"6230","US-Canada Border","11/01/1997 12:00:00 AM","Pedestrians",34279,49635
"6232","US-Canada Border","11/01/1997 12:00:00 AM","Rail Containers Empty",22906,11818
"6226","US-Mexico Border","11/01/1997 12:00:00 AM","Buses",21794,13661
"6227","US-Canada Border","11/01/1997 12:00:00 AM","Train Passengers",15291,19565
"6238","US-Mexico Border","11/01/1997 12:00:00 AM","Rail Containers Empty",12540,13143
"6240","US-Mexico Border","11/01/1997 12:00:00 AM","Rail Containers Full",10684,12614
"6235","US-Canada Border","11/01/1997 12:00:00 AM","Buses",9910,14445
"6219","US-Canada Border","11/01/1997 12:00:00 AM","Trains",2777,2670
"6221","US-Mexico Border","11/01/1997 12:00:00 AM","Train Passengers",1259,956
"6228","US-Mexico Border","11/01/1997 12:00:00 AM","Trains",433,652
"6254","US-Mexico Border","10/01/1997 12:00:00 AM","Personal Vehicle Passengers",18517433,15662566
"6243","US-Canada Border","10/01/1997 12:00:00 AM","Personal Vehicle Passengers",7572362,8249412
"6246","US-Mexico Border","10/01/1997 12:00:00 AM","Personal Vehicles",6906264,5774486
"6249","US-Mexico Border","10/01/1997 12:00:00 AM","Pedestrians",3524220,3162220
"6242","US-Canada Border","10/01/1997 12:00:00 AM","Personal Vehicles",3150381,3326151
"6245","US-Canada Border","10/01/1997 12:00:00 AM","Trucks",516240,466641
"6260","US-Mexico Border","10/01/1997 12:00:00 AM","Trucks",343053,285371
"6244","US-Canada Border","10/01/1997 12:00:00 AM","Bus Passengers",335772,337011
"6252","US-Canada Border","10/01/1997 12:00:00 AM","Truck Containers Full",309010,118560
"6258","US-Mexico Border","10/01/1997 12:00:00 AM","Bus Passengers",278975,188904
"6256","US-Mexico Border","10/01/1997 12:00:00 AM","Truck Containers Full",162419,142092
"6251","US-Mexico Border","10/01/1997 12:00:00 AM","Truck Containers Empty",150512,118857
"6250","US-Canada Border","10/01/1997 12:00:00 AM","Rail Containers Full",72223,27249
"6248","US-Canada Border","10/01/1997 12:00:00 AM","Truck Containers Empty",47501,21200
"6261","US-Canada Border","10/01/1997 12:00:00 AM","Pedestrians",27225,50702
"6264","US-Mexico Border","10/01/1997 12:00:00 AM","Buses",23365,13199
"6255","US-Canada Border","10/01/1997 12:00:00 AM","Rail Containers Empty",22718,11299
"6253","US-Canada Border","10/01/1997 12:00:00 AM","Train Passengers",17255,19675
"6247","US-Mexico Border","10/01/1997 12:00:00 AM","Rail Containers Full",14700,12515
"6259","US-Mexico Border","10/01/1997 12:00:00 AM","Rail Containers Empty",14121,13097
"6241","US-Canada Border","10/01/1997 12:00:00 AM","Buses",13527,14488
"6257","US-Canada Border","10/01/1997 12:00:00 AM","Trains",2557,2676
"6262","US-Mexico Border","10/01/1997 12:00:00 AM","Train Passengers",1143,947
"6263","US-Mexico Border","10/01/1997 12:00:00 AM","Trains",484,660
"6283","US-Mexico Border","09/01/1997 12:00:00 AM","Personal Vehicle Passengers",18215919,15534898
"6268","US-Canada Border","09/01/1997 12:00:00 AM","Personal Vehicle Passengers",8599309,8231917
"6273","US-Mexico Border","09/01/1997 12:00:00 AM","Personal Vehicles",6787236,5723849
"6287","US-Mexico Border","09/01/1997 12:00:00 AM","Pedestrians",3444801,3148091
"6276","US-Canada Border","09/01/1997 12:00:00 AM","Personal Vehicles",3417495,3321583
"6277","US-Canada Border","09/01/1997 12:00:00 AM","Trucks",510671,464440
"6275","US-Canada Border","09/01/1997 12:00:00 AM","Bus Passengers",385965,334564
"6274","US-Mexico Border","09/01/1997 12:00:00 AM","Trucks",318753,283702
"6286","US-Mexico Border","09/01/1997 12:00:00 AM","Bus Passengers",279337,184382
"6272","US-Canada Border","09/01/1997 12:00:00 AM","Truck Containers Full",224145,113281
"6265","US-Mexico Border","09/01/1997 12:00:00 AM","Truck Containers Empty",155129,117044
"6281","US-Mexico Border","09/01/1997 12:00:00 AM","Truck Containers Full",150031,141695
"6266","US-Canada Border","09/01/1997 12:00:00 AM","Pedestrians",76543,49410
"6267","US-Canada Border","09/01/1997 12:00:00 AM","Rail Containers Full",39153,26654
"6269","US-Canada Border","09/01/1997 12:00:00 AM","Truck Containers Empty",37077,20406
"6282","US-Canada Border","09/01/1997 12:00:00 AM","Train Passengers",20985,19609
"6288","US-Mexico Border","09/01/1997 12:00:00 AM","Buses",20710,12823
"6271","US-Canada Border","09/01/1997 12:00:00 AM","Buses",16102,14408
"6280","US-Canada Border","09/01/1997 12:00:00 AM","Rail Containers Empty",15457,11091
"6285","US-Mexico Border","09/01/1997 12:00:00 AM","Rail Containers Empty",14857,13009
"6278","US-Mexico Border","09/01/1997 12:00:00 AM","Rail Containers Full",14424,12419
"6270","US-Canada Border","09/01/1997 12:00:00 AM","Trains",2867,2666
"6279","US-Mexico Border","09/01/1997 12:00:00 AM","Train Passengers",843,953
"6284","US-Mexico Border","09/01/1997 12:00:00 AM","Trains",682,659
"6311","US-Mexico Border","08/01/1997 12:00:00 AM","Personal Vehicle Passengers",19456069,15328521
"6302","US-Canada Border","08/01/1997 12:00:00 AM","Personal Vehicle Passengers",10943228,8089216
"6294","US-Mexico Border","08/01/1997 12:00:00 AM","Personal Vehicles",7278061,5642048
"6291","US-Canada Border","08/01/1997 12:00:00 AM","Personal Vehicles",4544532,3257218
"6301","US-Mexico Border","08/01/1997 12:00:00 AM","Pedestrians",3461567,3131592
"6295","US-Canada Border","08/01/1997 12:00:00 AM","Bus Passengers",504837,325602
"6296","US-Canada Border","08/01/1997 12:00:00 AM","Trucks",474190,463926
"6300","US-Mexico Border","08/01/1997 12:00:00 AM","Trucks",300610,282812
"6299","US-Mexico Border","08/01/1997 12:00:00 AM","Bus Passengers",297359,178436
"6309","US-Mexico Border","08/01/1997 12:00:00 AM","Truck Containers Full",152200,141143
"6308","US-Mexico Border","08/01/1997 12:00:00 AM","Truck Containers Empty",144636,115591
"6303","US-Canada Border","08/01/1997 12:00:00 AM","Pedestrians",125157,45423
"6290","US-Canada Border","08/01/1997 12:00:00 AM","Truck Containers Full",116131,113131
"6304","US-Canada Border","08/01/1997 12:00:00 AM","Train Passengers",33630,18871
"6297","US-Canada Border","08/01/1997 12:00:00 AM","Rail Containers Full",28539,26554
"6289","US-Canada Border","08/01/1997 12:00:00 AM","Truck Containers Empty",25079,20160
"6298","US-Mexico Border","08/01/1997 12:00:00 AM","Buses",21440,12369
"6293","US-Canada Border","08/01/1997 12:00:00 AM","Buses",20320,14096
"6310","US-Mexico Border","08/01/1997 12:00:00 AM","Rail Containers Empty",16250,12838
"6292","US-Canada Border","08/01/1997 12:00:00 AM","Rail Containers Empty",15669,10850
"6307","US-Mexico Border","08/01/1997 12:00:00 AM","Rail Containers Full",14248,12323
"6306","US-Canada Border","08/01/1997 12:00:00 AM","Trains",2814,2659
"6312","US-Mexico Border","08/01/1997 12:00:00 AM","Trains",775,653
"6305","US-Mexico Border","08/01/1997 12:00:00 AM","Train Passengers",687,967
"6314","US-Mexico Border","07/01/1997 12:00:00 AM","Personal Vehicle Passengers",19318704,15106844
"6315","US-Canada Border","07/01/1997 12:00:00 AM","Personal Vehicle Passengers",10384078,7961724
"6321","US-Mexico Border","07/01/1997 12:00:00 AM","Personal Vehicles",7218947,5554443
"6333","US-Canada Border","07/01/1997 12:00:00 AM","Personal Vehicles",4219377,3203764
"6335","US-Mexico Border","07/01/1997 12:00:00 AM","Pedestrians",3408951,3116183
"6326","US-Canada Border","07/01/1997 12:00:00 AM","Trucks",460960,464091
"6317","US-Canada Border","07/01/1997 12:00:00 AM","Bus Passengers",453718,318484
"6336","US-Mexico Border","07/01/1997 12:00:00 AM","Trucks",309583,281325
"6327","US-Mexico Border","07/01/1997 12:00:00 AM","Bus Passengers",279688,172811
"6331","US-Mexico Border","07/01/1997 12:00:00 AM","Truck Containers Full",150280,140635
"6328","US-Mexico Border","07/01/1997 12:00:00 AM","Truck Containers Empty",136006,114457
"6325","US-Canada Border","07/01/1997 12:00:00 AM","Truck Containers Full",115963,112974
"6313","US-Canada Border","07/01/1997 12:00:00 AM","Train Passengers",51278,17071
"6329","US-Canada Border","07/01/1997 12:00:00 AM","Pedestrians",49183,45214
"6316","US-Canada Border","07/01/1997 12:00:00 AM","Rail Containers Full",27229,26517
"6324","US-Canada Border","07/01/1997 12:00:00 AM","Truck Containers Empty",24298,19930
"6330","US-Mexico Border","07/01/1997 12:00:00 AM","Buses",20557,11915
"6320","US-Canada Border","07/01/1997 12:00:00 AM","Buses",18587,13847
"6322","US-Mexico Border","07/01/1997 12:00:00 AM","Rail Containers Full",17527,12034
"6332","US-Canada Border","07/01/1997 12:00:00 AM","Rail Containers Empty",15678,10581
"6323","US-Mexico Border","07/01/1997 12:00:00 AM","Rail Containers Empty",13813,12784
"6319","US-Canada Border","07/01/1997 12:00:00 AM","Trains",2766,2653
"6318","US-Mexico Border","07/01/1997 12:00:00 AM","Train Passengers",967,967
"6334","US-Mexico Border","07/01/1997 12:00:00 AM","Trains",776,646
"6352","US-Mexico Border","06/01/1997 12:00:00 AM","Personal Vehicle Passengers",18710035,14894892
"6350","US-Canada Border","06/01/1997 12:00:00 AM","Personal Vehicle Passengers",8648522,7921324
"6358","US-Mexico Border","06/01/1997 12:00:00 AM","Personal Vehicles",6951474,5472264
"6346","US-Canada Border","06/01/1997 12:00:00 AM","Personal Vehicles",3555250,3183089
"6349","US-Mexico Border","06/01/1997 12:00:00 AM","Pedestrians",3502445,3093462
"6345","US-Canada Border","06/01/1997 12:00:00 AM","Trucks",500868,461928
"6339","US-Canada Border","06/01/1997 12:00:00 AM","Bus Passengers",419344,312551
"6348","US-Mexico Border","06/01/1997 12:00:00 AM","Trucks",306257,279858
"6355","US-Mexico Border","06/01/1997 12:00:00 AM","Bus Passengers",230319,169428
"6357","US-Mexico Border","06/01/1997 12:00:00 AM","Truck Containers Full",147949,140205
"6360","US-Mexico Border","06/01/1997 12:00:00 AM","Truck Containers Empty",123407,113931
"6342","US-Canada Border","06/01/1997 12:00:00 AM","Truck Containers Full",116597,112760
"6337","US-Canada Border","06/01/1997 12:00:00 AM","Pedestrians",41707,45421
"6354","US-Canada Border","06/01/1997 12:00:00 AM","Rail Containers Full",29297,26353
"6343","US-Canada Border","06/01/1997 12:00:00 AM","Truck Containers Empty",26502,19543
"6353","US-Canada Border","06/01/1997 12:00:00 AM","Train Passengers",23581,16688
"6351","US-Mexico Border","06/01/1997 12:00:00 AM","Buses",18785,11510
